SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
39,DC:A6:32:33:AA:02,2020-07-11 13:04:11.024774,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
40,DC:A6:32:33:AA:02,2020-07-11 13:04:13.028514,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
41,DC:A6:32:33:AA:02,2020-07-11 13:04:14.026213,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
42,DC:A6:32:33:AA:02,2020-07-11 13:04:15.101713,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
43,DC:A6:32:33:AA:02,2020-07-11 13:04:16.391077,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
44,DC:A6:32:33:AA:02,2020-07-11 13:04:17.058577,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
45,DC:A6:32:33:AA:02,2020-07-11 13:04:18.204471,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
46,DC:A6:32:33:AA:02,2020-07-11 13:04:20.209930,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
47,DC:A6:32:33:AA:02,2020-07-11 13:04:21.583000,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
48,DC:A6:32:33:AA:02,2020-07-11 13:04:22.017354,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
49,DC:A6:32:33:AA:02,2020-07-11 13:04:23.298250,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
50,DC:A6:32:33:AA:02,2020-07-11 13:04:24.236166,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
51,DC:A6:32:33:AA:02,2020-07-11 13:04:25.437421,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
52,DC:A6:32:33:AA:02,2020-07-11 13:04:26.029896,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
53,DC:A6:32:33:AA:02,2020-07-11 13:04:27.370009,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
54,DC:A6:32:33:AA:02,2020-07-11 13:04:28.814843,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
55,DC:A6:32:33:AA:02,2020-07-11 13:04:29.037619,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
56,DC:A6:32:33:AA:02,2020-07-11 13:04:30.136328,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
57,DC:A6:32:33:AA:02,2020-07-11 13:04:31.170084,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
58,DC:A6:32:33:AA:02,2020-07-11 13:04:33.175090,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
59,DC:A6:32:33:AA:02,2020-07-11 13:04:34.094544,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
60,DC:A6:32:33:AA:02,2020-07-11 13:04:35.008854,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
61,DC:A6:32:33:AA:02,2020-07-11 13:04:36.260089,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
62,DC:A6:32:33:AA:02,2020-07-11 13:04:37.121317,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
63,DC:A6:32:33:AA:02,2020-07-11 13:04:38.058764,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-75
64,DC:A6:32:33:AA:02,2020-07-11 13:04:39.187229,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
65,DC:A6:32:33:AA:02,2020-07-11 13:04:40.106430,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
66,DC:A6:32:33:AA:02,2020-07-11 13:04:41.273972,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
67,DC:A6:32:33:AA:02,2020-07-11 13:04:42.016382,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
68,DC:A6:32:33:AA:02,2020-07-11 13:04:44.021432,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
69,DC:A6:32:33:AA:02,2020-07-11 13:04:45.058961,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
70,DC:A6:32:33:AA:02,2020-07-11 13:04:46.845210,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
71,DC:A6:32:33:AA:02,2020-07-11 13:04:47.037578,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
72,DC:A6:32:33:AA:02,2020-07-11 13:04:48.140781,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
73,DC:A6:32:33:AA:02,2020-07-11 13:04:49.697706,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
74,DC:A6:32:33:AA:02,2020-07-11 13:04:50.125124,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
75,DC:A6:32:33:AA:02,2020-07-11 13:04:52.130235,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
76,DC:A6:32:33:AA:02,2020-07-11 13:04:53.503951,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
77,DC:A6:32:33:AA:02,2020-07-11 13:04:54.014517,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
78,DC:A6:32:33:AA:02,2020-07-11 13:04:56.019001,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
79,DC:A6:32:33:AA:02,2020-07-11 13:04:58.023946,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
80,DC:A6:32:33:AA:02,2020-07-11 13:04:59.010184,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
81,DC:A6:32:33:AA:02,2020-07-11 13:05:01.018549,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
82,DC:A6:32:33:AA:02,2020-07-11 13:05:03.022843,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
83,DC:A6:32:33:AA:02,2020-07-11 13:05:04.191537,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
84,DC:A6:32:33:AA:02,2020-07-11 13:05:05.171490,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
85,DC:A6:32:33:AA:02,2020-07-11 13:05:06.092350,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
86,DC:A6:32:33:AA:02,2020-07-11 13:05:07.365337,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
87,DC:A6:32:33:AA:02,2020-07-11 13:05:08.197854,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
88,DC:A6:32:33:AA:02,2020-07-11 13:05:10.202851,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
89,DC:A6:32:33:AA:02,2020-07-11 13:05:11.142830,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
90,DC:A6:32:33:AA:02,2020-07-11 13:05:12.006669,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
91,DC:A6:32:33:AA:02,2020-07-11 13:05:14.011748,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
92,DC:A6:32:33:AA:02,2020-07-11 13:05:15.034179,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
93,DC:A6:32:33:AA:02,2020-07-11 13:05:17.039226,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
94,DC:A6:32:33:AA:02,2020-07-11 13:05:18.080441,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
95,DC:A6:32:33:AA:02,2020-07-11 13:05:19.176707,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
96,DC:A6:32:33:AA:02,2020-07-11 13:05:20.101615,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
97,DC:A6:32:33:AA:02,2020-07-11 13:05:22.071628,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
98,DC:A6:32:33:AA:02,2020-07-11 13:05:23.263680,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-75
99,DC:A6:32:33:AA:02,2020-07-11 13:05:24.340492,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
100,DC:A6:32:33:AA:02,2020-07-11 13:05:25.080546,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
101,DC:A6:32:33:AA:02,2020-07-11 13:05:27.011635,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
102,DC:A6:32:33:AA:02,2020-07-11 13:05:28.886793,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
103,DC:A6:32:33:AA:02,2020-07-11 13:05:29.261731,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
104,DC:A6:32:33:AA:02,2020-07-11 13:05:30.083077,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
105,DC:A6:32:33:AA:02,2020-07-11 13:05:31.165566,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
106,DC:A6:32:33:AA:02,2020-07-11 13:05:32.579236,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
107,DC:A6:32:33:AA:02,2020-07-11 13:05:33.066711,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
108,DC:A6:32:33:AA:02,2020-07-11 13:05:34.006685,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
109,DC:A6:32:33:AA:02,2020-07-11 13:05:35.288042,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
110,DC:A6:32:33:AA:02,2020-07-11 13:05:36.199320,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
111,DC:A6:32:33:AA:02,2020-07-11 13:05:37.289240,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
112,DC:A6:32:33:AA:02,2020-07-11 13:05:39.010473,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
113,DC:A6:32:33:AA:02,2020-07-11 13:05:40.333656,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
114,DC:A6:32:33:AA:02,2020-07-11 13:05:41.106881,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
115,DC:A6:32:33:AA:02,2020-07-11 13:05:42.146880,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
116,DC:A6:32:33:AA:02,2020-07-11 13:05:43.005606,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
117,DC:A6:32:33:AA:02,2020-07-11 13:05:45.010680,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
118,DC:A6:32:33:AA:02,2020-07-11 13:05:47.015725,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
119,DC:A6:32:33:AA:02,2020-07-11 13:05:48.570672,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
120,DC:A6:32:33:AA:02,2020-07-11 13:05:49.071891,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
121,DC:A6:32:33:AA:02,2020-07-11 13:05:51.011789,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
122,DC:A6:32:33:AA:02,2020-07-11 13:05:52.291915,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
123,DC:A6:32:33:AA:02,2020-07-11 13:05:53.376896,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
124,DC:A6:32:33:AA:02,2020-07-11 13:05:54.378080,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
125,DC:A6:32:33:AA:02,2020-07-11 13:05:55.076843,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
126,DC:A6:32:33:AA:02,2020-07-11 13:05:56.020600,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
127,DC:A6:32:33:AA:02,2020-07-11 13:05:58.025760,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
128,DC:A6:32:33:AA:02,2020-07-11 13:05:59.297014,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
129,DC:A6:32:33:AA:02,2020-07-11 13:06:00.216983,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
130,DC:A6:32:33:AA:02,2020-07-11 13:06:01.198206,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
131,DC:A6:32:33:AA:02,2020-07-11 13:06:02.269532,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
132,DC:A6:32:33:AA:02,2020-07-11 13:06:03.374490,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
133,DC:A6:32:33:AA:02,2020-07-11 13:06:04.081918,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
134,DC:A6:32:33:AA:02,2020-07-11 13:06:05.014492,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
135,DC:A6:32:33:AA:02,2020-07-11 13:06:06.882560,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
136,DC:A6:32:33:AA:02,2020-07-11 13:06:07.033161,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
137,DC:A6:32:33:AA:02,2020-07-11 13:06:08.068176,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
138,DC:A6:32:33:AA:02,2020-07-11 13:06:10.013198,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
139,DC:A6:32:33:AA:02,2020-07-11 13:06:11.267017,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
140,DC:A6:32:33:AA:02,2020-07-11 13:06:12.626962,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
141,DC:A6:32:33:AA:02,2020-07-11 13:06:13.143190,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
142,DC:A6:32:33:AA:02,2020-07-11 13:06:14.032685,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
143,DC:A6:32:33:AA:02,2020-07-11 13:06:16.037036,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
144,DC:A6:32:33:AA:02,2020-07-11 13:06:17.217061,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
145,DC:A6:32:33:AA:02,2020-07-11 13:06:18.080738,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
146,DC:A6:32:33:AA:02,2020-07-11 13:06:20.082011,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
147,DC:A6:32:33:AA:02,2020-07-11 13:06:21.297154,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
148,DC:A6:32:33:AA:02,2020-07-11 13:06:22.102643,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
149,DC:A6:32:33:AA:02,2020-07-11 13:06:23.187113,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
150,DC:A6:32:33:AA:02,2020-07-11 13:06:24.167067,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
151,DC:A6:32:33:AA:02,2020-07-11 13:06:25.675829,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
152,DC:A6:32:33:AA:02,2020-07-11 13:06:26.029581,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
153,DC:A6:32:33:AA:02,2020-07-11 13:06:27.011505,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
154,DC:A6:32:33:AA:02,2020-07-11 13:06:28.385443,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
155,DC:A6:32:33:AA:02,2020-07-11 13:06:29.039598,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
156,DC:A6:32:33:AA:02,2020-07-11 13:06:30.339582,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
157,DC:A6:32:33:AA:02,2020-07-11 13:06:31.310847,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
158,DC:A6:32:33:AA:02,2020-07-11 13:06:32.229577,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
159,DC:A6:32:33:AA:02,2020-07-11 13:06:33.142121,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
160,DC:A6:32:33:AA:02,2020-07-11 13:06:34.049648,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
161,DC:A6:32:33:AA:02,2020-07-11 13:06:36.017138,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
162,DC:A6:32:33:AA:02,2020-07-11 13:06:37.048400,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
163,DC:A6:32:33:AA:02,2020-07-11 13:06:38.077241,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
164,DC:A6:32:33:AA:02,2020-07-11 13:06:39.018515,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
165,DC:A6:32:33:AA:02,2020-07-11 13:06:40.077275,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
166,DC:A6:32:33:AA:02,2020-07-11 13:06:41.184785,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
167,DC:A6:32:33:AA:02,2020-07-11 13:06:42.257219,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
168,DC:A6:32:33:AA:02,2020-07-11 13:06:43.088474,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-75
169,DC:A6:32:33:AA:02,2020-07-11 13:06:44.299809,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-75
170,DC:A6:32:33:AA:02,2020-07-11 13:06:45.027260,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
171,DC:A6:32:33:AA:02,2020-07-11 13:06:46.121054,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
172,DC:A6:32:33:AA:02,2020-07-11 13:06:47.068496,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
173,DC:A6:32:33:AA:02,2020-07-11 13:06:48.025940,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
174,DC:A6:32:33:AA:02,2020-07-11 13:06:49.432214,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
175,DC:A6:32:33:AA:02,2020-07-11 13:06:51.437216,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
176,DC:A6:32:33:AA:02,2020-07-11 13:06:52.058501,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-71
177,DC:A6:32:33:AA:02,2020-07-11 13:06:53.102822,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
178,DC:A6:32:33:AA:02,2020-07-11 13:06:54.312825,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
179,DC:A6:32:33:AA:02,2020-07-11 13:06:55.098474,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-78
180,DC:A6:32:33:AA:02,2020-07-11 13:06:56.140994,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-77
181,DC:A6:32:33:AA:02,2020-07-11 13:06:57.157321,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
182,DC:A6:32:33:AA:02,2020-07-11 13:06:58.041135,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-80
183,DC:A6:32:33:AA:02,2020-07-11 13:06:59.048582,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
184,DC:A6:32:33:AA:02,2020-07-11 13:07:00.242887,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
185,DC:A6:32:33:AA:02,2020-07-11 13:07:01.312266,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
186,DC:A6:32:33:AA:02,2020-07-11 13:07:02.061051,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
187,DC:A6:32:33:AA:02,2020-07-11 13:07:04.066140,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
188,DC:A6:32:33:AA:02,2020-07-11 13:07:05.381070,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-72
189,DC:A6:32:33:AA:02,2020-07-11 13:07:06.077400,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
190,DC:A6:32:33:AA:02,2020-07-11 13:07:07.082443,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-79
191,DC:A6:32:33:AA:02,2020-07-11 13:07:09.087482,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
192,DC:A6:32:33:AA:02,2020-07-11 13:07:10.081829,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-73
193,DC:A6:32:33:AA:02,2020-07-11 13:07:11.691254,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
194,DC:A6:32:33:AA:02,2020-07-11 13:07:12.138658,94e4c14a-c3b1-11ea-a8fc-dca63233aa01,1,1,1,-74
