SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
73,DC:A6:32:33:AA:02,2020-07-10 18:43:09.343175,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
74,DC:A6:32:33:AA:02,2020-07-10 18:43:10.361985,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
75,DC:A6:32:33:AA:02,2020-07-10 18:43:11.056959,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
76,DC:A6:32:33:AA:02,2020-07-10 18:43:13.062092,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
77,DC:A6:32:33:AA:02,2020-07-10 18:43:15.067044,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
78,DC:A6:32:33:AA:02,2020-07-10 18:43:17.072099,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
79,DC:A6:32:33:AA:02,2020-07-10 18:43:19.077190,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
80,DC:A6:32:33:AA:02,2020-07-10 18:43:20.194646,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
81,DC:A6:32:33:AA:02,2020-07-10 18:43:21.015877,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
82,DC:A6:32:33:AA:02,2020-07-10 18:43:23.020954,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
83,DC:A6:32:33:AA:02,2020-07-10 18:43:25.025413,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
84,DC:A6:32:33:AA:02,2020-07-10 18:43:26.019726,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
85,DC:A6:32:33:AA:02,2020-07-10 18:43:28.024872,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
86,DC:A6:32:33:AA:02,2020-07-10 18:43:30.029960,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
87,DC:A6:32:33:AA:02,2020-07-10 18:43:31.289271,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
88,DC:A6:32:33:AA:02,2020-07-10 18:43:32.066089,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
89,DC:A6:32:33:AA:02,2020-07-10 18:43:33.131725,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
90,DC:A6:32:33:AA:02,2020-07-10 18:43:35.136290,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
91,DC:A6:32:33:AA:02,2020-07-10 18:43:37.093088,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
92,DC:A6:32:33:AA:02,2020-07-10 18:43:38.541898,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
93,DC:A6:32:33:AA:02,2020-07-10 18:43:39.460097,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
94,DC:A6:32:33:AA:02,2020-07-10 18:43:40.020069,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
95,DC:A6:32:33:AA:02,2020-07-10 18:43:42.025110,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
96,DC:A6:32:33:AA:02,2020-07-10 18:43:43.325068,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
97,DC:A6:32:33:AA:02,2020-07-10 18:43:44.045072,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
98,DC:A6:32:33:AA:02,2020-07-10 18:43:45.048892,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
99,DC:A6:32:33:AA:02,2020-07-10 18:43:46.100150,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
100,DC:A6:32:33:AA:02,2020-07-10 18:43:47.206469,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
101,DC:A6:32:33:AA:02,2020-07-10 18:43:48.087652,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
102,DC:A6:32:33:AA:02,2020-07-10 18:43:49.100168,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-68
103,DC:A6:32:33:AA:02,2020-07-10 18:43:50.192079,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
104,DC:A6:32:33:AA:02,2020-07-10 18:43:51.170276,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
105,DC:A6:32:33:AA:02,2020-07-10 18:43:53.175443,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
106,DC:A6:32:33:AA:02,2020-07-10 18:43:54.017948,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
107,DC:A6:32:33:AA:02,2020-07-10 18:43:56.023003,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-66
108,DC:A6:32:33:AA:02,2020-07-10 18:43:58.028077,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
109,DC:A6:32:33:AA:02,2020-07-10 18:44:00.033052,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
110,DC:A6:32:33:AA:02,2020-07-10 18:44:01.485516,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
111,DC:A6:32:33:AA:02,2020-07-10 18:44:02.298011,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
112,DC:A6:32:33:AA:02,2020-07-10 18:44:03.031423,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
113,DC:A6:32:33:AA:02,2020-07-10 18:44:04.211121,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-63
114,DC:A6:32:33:AA:02,2020-07-10 18:44:05.600583,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
115,DC:A6:32:33:AA:02,2020-07-10 18:44:06.006799,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
116,DC:A6:32:33:AA:02,2020-07-10 18:44:07.263638,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
117,DC:A6:32:33:AA:02,2020-07-10 18:44:09.268238,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
118,DC:A6:32:33:AA:02,2020-07-10 18:44:10.019384,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-67
119,DC:A6:32:33:AA:02,2020-07-10 18:44:11.092561,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
120,DC:A6:32:33:AA:02,2020-07-10 18:44:12.233131,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
121,DC:A6:32:33:AA:02,2020-07-10 18:44:13.086869,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
122,DC:A6:32:33:AA:02,2020-07-10 18:44:15.095985,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
123,DC:A6:32:33:AA:02,2020-07-10 18:44:17.100893,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-65
124,DC:A6:32:33:AA:02,2020-07-10 18:44:18.777090,a7f8c730-c317-11ea-87c7-dca63233aa01,1,1,1,-64
