SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
30,DC:A6:32:33:AA:02,2020-07-10 17:59:35.264394,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
31,DC:A6:32:33:AA:02,2020-07-10 17:59:36.053133,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
32,DC:A6:32:33:AA:02,2020-07-10 17:59:37.106948,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
33,DC:A6:32:33:AA:02,2020-07-10 17:59:38.014474,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
34,DC:A6:32:33:AA:02,2020-07-10 17:59:39.084452,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
35,DC:A6:32:33:AA:02,2020-07-10 17:59:40.186984,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
36,DC:A6:32:33:AA:02,2020-07-10 17:59:41.076896,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
37,DC:A6:32:33:AA:02,2020-07-10 17:59:42.268279,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
38,DC:A6:32:33:AA:02,2020-07-10 17:59:43.129443,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-66
39,DC:A6:32:33:AA:02,2020-07-10 17:59:44.300684,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
40,DC:A6:32:33:AA:02,2020-07-10 17:59:45.404541,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
41,DC:A6:32:33:AA:02,2020-07-10 17:59:46.077041,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
42,DC:A6:32:33:AA:02,2020-07-10 17:59:47.044582,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
43,DC:A6:32:33:AA:02,2020-07-10 17:59:48.012682,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
44,DC:A6:32:33:AA:02,2020-07-10 17:59:49.044526,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
45,DC:A6:32:33:AA:02,2020-07-10 17:59:50.134613,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
46,DC:A6:32:33:AA:02,2020-07-10 17:59:51.649679,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-66
47,DC:A6:32:33:AA:02,2020-07-10 17:59:52.037152,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
48,DC:A6:32:33:AA:02,2020-07-10 17:59:53.218430,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
49,DC:A6:32:33:AA:02,2020-07-10 17:59:54.317139,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
50,DC:A6:32:33:AA:02,2020-07-10 17:59:55.029636,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
51,DC:A6:32:33:AA:02,2020-07-10 17:59:56.068337,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
52,DC:A6:32:33:AA:02,2020-07-10 17:59:57.354757,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
53,DC:A6:32:33:AA:02,2020-07-10 17:59:58.274742,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
54,DC:A6:32:33:AA:02,2020-07-10 17:59:59.200882,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
55,DC:A6:32:33:AA:02,2020-07-10 18:00:00.068430,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
56,DC:A6:32:33:AA:02,2020-07-10 18:00:01.014640,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
57,DC:A6:32:33:AA:02,2020-07-10 18:00:02.374685,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
58,DC:A6:32:33:AA:02,2020-07-10 18:00:03.102766,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
59,DC:A6:32:33:AA:02,2020-07-10 18:00:04.007223,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
60,DC:A6:32:33:AA:02,2020-07-10 18:00:05.127282,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
61,DC:A6:32:33:AA:02,2020-07-10 18:00:06.027319,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
62,DC:A6:32:33:AA:02,2020-07-10 18:00:07.118636,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
63,DC:A6:32:33:AA:02,2020-07-10 18:00:08.064816,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
64,DC:A6:32:33:AA:02,2020-07-10 18:00:09.334767,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
65,DC:A6:32:33:AA:02,2020-07-10 18:00:10.063596,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
66,DC:A6:32:33:AA:02,2020-07-10 18:00:11.908746,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
67,DC:A6:32:33:AA:02,2020-07-10 18:00:12.017320,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
68,DC:A6:32:33:AA:02,2020-07-10 18:00:13.114844,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
69,DC:A6:32:33:AA:02,2020-07-10 18:00:14.633583,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
70,DC:A6:32:33:AA:02,2020-07-10 18:00:15.136072,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
71,DC:A6:32:33:AA:02,2020-07-10 18:00:16.117381,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
72,DC:A6:32:33:AA:02,2020-07-10 18:00:17.075546,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
73,DC:A6:32:33:AA:02,2020-07-10 18:00:18.147422,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
74,DC:A6:32:33:AA:02,2020-07-10 18:00:19.006141,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
75,DC:A6:32:33:AA:02,2020-07-10 18:00:20.164881,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
76,DC:A6:32:33:AA:02,2020-07-10 18:00:21.224874,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
77,DC:A6:32:33:AA:02,2020-07-10 18:00:22.044975,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
78,DC:A6:32:33:AA:02,2020-07-10 18:00:23.059978,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
79,DC:A6:32:33:AA:02,2020-07-10 18:00:24.508747,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
80,DC:A6:32:33:AA:02,2020-07-10 18:00:25.066168,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
81,DC:A6:32:33:AA:02,2020-07-10 18:00:26.128733,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
82,DC:A6:32:33:AA:02,2020-07-10 18:00:27.047596,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
83,DC:A6:32:33:AA:02,2020-07-10 18:00:28.286898,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
84,DC:A6:32:33:AA:02,2020-07-10 18:00:29.033803,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
85,DC:A6:32:33:AA:02,2020-07-10 18:00:30.052504,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
86,DC:A6:32:33:AA:02,2020-07-10 18:00:31.180016,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
87,DC:A6:32:33:AA:02,2020-07-10 18:00:32.040102,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
88,DC:A6:32:33:AA:02,2020-07-10 18:00:33.897690,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
89,DC:A6:32:33:AA:02,2020-07-10 18:00:34.005030,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
90,DC:A6:32:33:AA:02,2020-07-10 18:00:35.360242,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
91,DC:A6:32:33:AA:02,2020-07-10 18:00:36.020220,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
92,DC:A6:32:33:AA:02,2020-07-10 18:00:37.102757,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
93,DC:A6:32:33:AA:02,2020-07-10 18:00:38.327717,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
94,DC:A6:32:33:AA:02,2020-07-10 18:00:39.417738,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
95,DC:A6:32:33:AA:02,2020-07-10 18:00:40.069517,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
96,DC:A6:32:33:AA:02,2020-07-10 18:00:41.256556,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
97,DC:A6:32:33:AA:02,2020-07-10 18:00:42.016451,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
98,DC:A6:32:33:AA:02,2020-07-10 18:00:43.625270,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
99,DC:A6:32:33:AA:02,2020-07-10 18:00:44.108998,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
100,DC:A6:32:33:AA:02,2020-07-10 18:00:45.026432,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
101,DC:A6:32:33:AA:02,2020-07-10 18:00:46.119029,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
102,DC:A6:32:33:AA:02,2020-07-10 18:00:47.030853,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
103,DC:A6:32:33:AA:02,2020-07-10 18:00:48.020293,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
104,DC:A6:32:33:AA:02,2020-07-10 18:00:49.031485,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
105,DC:A6:32:33:AA:02,2020-07-10 18:00:50.050975,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
106,DC:A6:32:33:AA:02,2020-07-10 18:00:51.054145,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
107,DC:A6:32:33:AA:02,2020-07-10 18:00:52.105449,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
108,DC:A6:32:33:AA:02,2020-07-10 18:00:53.154207,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
109,DC:A6:32:33:AA:02,2020-07-10 18:00:54.120461,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
110,DC:A6:32:33:AA:02,2020-07-10 18:00:55.096670,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
111,DC:A6:32:33:AA:02,2020-07-10 18:00:57.002813,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
112,DC:A6:32:33:AA:02,2020-07-10 18:00:58.085469,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-66
113,DC:A6:32:33:AA:02,2020-07-10 18:00:59.117963,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
114,DC:A6:32:33:AA:02,2020-07-10 18:01:00.009272,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
115,DC:A6:32:33:AA:02,2020-07-10 18:01:01.678093,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
116,DC:A6:32:33:AA:02,2020-07-10 18:01:02.046681,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
117,DC:A6:32:33:AA:02,2020-07-10 18:01:03.200522,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
118,DC:A6:32:33:AA:02,2020-07-10 18:01:04.027976,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
119,DC:A6:32:33:AA:02,2020-07-10 18:01:05.400457,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
120,DC:A6:32:33:AA:02,2020-07-10 18:01:06.071703,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
121,DC:A6:32:33:AA:02,2020-07-10 18:01:07.168002,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-57
122,DC:A6:32:33:AA:02,2020-07-10 18:01:08.075562,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
123,DC:A6:32:33:AA:02,2020-07-10 18:01:09.616765,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
124,DC:A6:32:33:AA:02,2020-07-10 18:01:10.039349,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
125,DC:A6:32:33:AA:02,2020-07-10 18:01:11.448167,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-66
126,DC:A6:32:33:AA:02,2020-07-10 18:01:12.463072,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
127,DC:A6:32:33:AA:02,2020-07-10 18:01:13.018070,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
128,DC:A6:32:33:AA:02,2020-07-10 18:01:14.393136,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
129,DC:A6:32:33:AA:02,2020-07-10 18:01:15.009402,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
130,DC:A6:32:33:AA:02,2020-07-10 18:01:16.388154,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
131,DC:A6:32:33:AA:02,2020-07-10 18:01:17.304368,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
132,DC:A6:32:33:AA:02,2020-07-10 18:01:18.196984,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
133,DC:A6:32:33:AA:02,2020-07-10 18:01:19.138128,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
134,DC:A6:32:33:AA:02,2020-07-10 18:01:20.208188,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
135,DC:A6:32:33:AA:02,2020-07-10 18:01:21.299412,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
136,DC:A6:32:33:AA:02,2020-07-10 18:01:22.589644,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
137,DC:A6:32:33:AA:02,2020-07-10 18:01:23.446983,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
138,DC:A6:32:33:AA:02,2020-07-10 18:01:24.283265,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
139,DC:A6:32:33:AA:02,2020-07-10 18:01:25.359557,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
140,DC:A6:32:33:AA:02,2020-07-10 18:01:26.027038,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
141,DC:A6:32:33:AA:02,2020-07-10 18:01:27.370876,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
142,DC:A6:32:33:AA:02,2020-07-10 18:01:28.020751,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
143,DC:A6:32:33:AA:02,2020-07-10 18:01:29.042566,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
144,DC:A6:32:33:AA:02,2020-07-10 18:01:30.100801,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
145,DC:A6:32:33:AA:02,2020-07-10 18:01:31.018974,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
146,DC:A6:32:33:AA:02,2020-07-10 18:01:32.052695,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
147,DC:A6:32:33:AA:02,2020-07-10 18:01:33.010733,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
148,DC:A6:32:33:AA:02,2020-07-10 18:01:34.688284,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
149,DC:A6:32:33:AA:02,2020-07-10 18:01:35.248288,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
150,DC:A6:32:33:AA:02,2020-07-10 18:01:36.274493,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
151,DC:A6:32:33:AA:02,2020-07-10 18:01:37.010846,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-66
152,DC:A6:32:33:AA:02,2020-07-10 18:01:38.325898,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
153,DC:A6:32:33:AA:02,2020-07-10 18:01:39.007622,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
154,DC:A6:32:33:AA:02,2020-07-10 18:01:40.695825,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
155,DC:A6:32:33:AA:02,2020-07-10 18:01:41.190790,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
156,DC:A6:32:33:AA:02,2020-07-10 18:01:42.105779,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
157,DC:A6:32:33:AA:02,2020-07-10 18:01:43.026385,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
158,DC:A6:32:33:AA:02,2020-07-10 18:01:44.019546,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
159,DC:A6:32:33:AA:02,2020-07-10 18:01:45.058341,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
160,DC:A6:32:33:AA:02,2020-07-10 18:01:46.128347,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
161,DC:A6:32:33:AA:02,2020-07-10 18:01:47.195817,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
162,DC:A6:32:33:AA:02,2020-07-10 18:01:48.030840,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
163,DC:A6:32:33:AA:02,2020-07-10 18:01:50.035835,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-57
164,DC:A6:32:33:AA:02,2020-07-10 18:01:51.255968,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
165,DC:A6:32:33:AA:02,2020-07-10 18:01:52.058478,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
166,DC:A6:32:33:AA:02,2020-07-10 18:01:53.307235,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
167,DC:A6:32:33:AA:02,2020-07-10 18:01:54.289701,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
168,DC:A6:32:33:AA:02,2020-07-10 18:01:55.041540,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
169,DC:A6:32:33:AA:02,2020-07-10 18:01:56.377194,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
170,DC:A6:32:33:AA:02,2020-07-10 18:01:57.057768,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
171,DC:A6:32:33:AA:02,2020-07-10 18:01:58.027270,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
172,DC:A6:32:33:AA:02,2020-07-10 18:01:59.115987,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
173,DC:A6:32:33:AA:02,2020-07-10 18:02:00.209114,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-60
174,DC:A6:32:33:AA:02,2020-07-10 18:02:01.039671,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
175,DC:A6:32:33:AA:02,2020-07-10 18:02:02.286520,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
176,DC:A6:32:33:AA:02,2020-07-10 18:02:03.734053,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
177,DC:A6:32:33:AA:02,2020-07-10 18:02:04.052803,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
178,DC:A6:32:33:AA:02,2020-07-10 18:02:06.057191,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
179,DC:A6:32:33:AA:02,2020-07-10 18:02:07.002777,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
180,DC:A6:32:33:AA:02,2020-07-10 18:02:08.314702,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
181,DC:A6:32:33:AA:02,2020-07-10 18:02:09.195925,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
182,DC:A6:32:33:AA:02,2020-07-10 18:02:10.242892,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
183,DC:A6:32:33:AA:02,2020-07-10 18:02:11.065936,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
184,DC:A6:32:33:AA:02,2020-07-10 18:02:12.158445,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
185,DC:A6:32:33:AA:02,2020-07-10 18:02:13.134721,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
186,DC:A6:32:33:AA:02,2020-07-10 18:02:14.020955,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
187,DC:A6:32:33:AA:02,2020-07-10 18:02:15.268455,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
188,DC:A6:32:33:AA:02,2020-07-10 18:02:16.158585,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
189,DC:A6:32:33:AA:02,2020-07-10 18:02:17.067340,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
190,DC:A6:32:33:AA:02,2020-07-10 18:02:18.077245,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
191,DC:A6:32:33:AA:02,2020-07-10 18:02:19.269201,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
192,DC:A6:32:33:AA:02,2020-07-10 18:02:20.278681,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
193,DC:A6:32:33:AA:02,2020-07-10 18:02:21.121697,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
194,DC:A6:32:33:AA:02,2020-07-10 18:02:22.198657,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
195,DC:A6:32:33:AA:02,2020-07-10 18:02:23.032278,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
196,DC:A6:32:33:AA:02,2020-07-10 18:02:24.289815,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-59
197,DC:A6:32:33:AA:02,2020-07-10 18:02:25.326009,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
198,DC:A6:32:33:AA:02,2020-07-10 18:02:26.046096,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
199,DC:A6:32:33:AA:02,2020-07-10 18:02:27.063053,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-65
200,DC:A6:32:33:AA:02,2020-07-10 18:02:28.069893,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
201,DC:A6:32:33:AA:02,2020-07-10 18:02:29.089323,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
202,DC:A6:32:33:AA:02,2020-07-10 18:02:30.117458,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-64
203,DC:A6:32:33:AA:02,2020-07-10 18:02:31.011122,b3b3cf58-c311-11ea-b968-dca63233aa01,1,1,1,-58
