SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
45,DC:A6:32:33:AA:02,2020-07-11 12:36:52.017436,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
46,DC:A6:32:33:AA:02,2020-07-11 12:36:53.173681,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
47,DC:A6:32:33:AA:02,2020-07-11 12:36:54.074335,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-69
48,DC:A6:32:33:AA:02,2020-07-11 12:36:55.056180,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
49,DC:A6:32:33:AA:02,2020-07-11 12:36:57.058739,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
50,DC:A6:32:33:AA:02,2020-07-11 12:36:58.062973,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
51,DC:A6:32:33:AA:02,2020-07-11 12:37:00.067343,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-66
52,DC:A6:32:33:AA:02,2020-07-11 12:37:01.006064,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
53,DC:A6:32:33:AA:02,2020-07-11 12:37:02.456094,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
54,DC:A6:32:33:AA:02,2020-07-11 12:37:03.009861,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
55,DC:A6:32:33:AA:02,2020-07-11 12:37:04.499838,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-66
56,DC:A6:32:33:AA:02,2020-07-11 12:37:05.106035,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
57,DC:A6:32:33:AA:02,2020-07-11 12:37:06.309793,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-66
58,DC:A6:32:33:AA:02,2020-07-11 12:37:07.116060,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
59,DC:A6:32:33:AA:02,2020-07-11 12:37:08.179784,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
60,DC:A6:32:33:AA:02,2020-07-11 12:37:09.042956,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-64
61,DC:A6:32:33:AA:02,2020-07-11 12:37:10.141654,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
62,DC:A6:32:33:AA:02,2020-07-11 12:37:11.152370,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
63,DC:A6:32:33:AA:02,2020-07-11 12:37:12.218672,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
64,DC:A6:32:33:AA:02,2020-07-11 12:37:13.144249,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
65,DC:A6:32:33:AA:02,2020-07-11 12:37:15.088692,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
66,DC:A6:32:33:AA:02,2020-07-11 12:37:16.132340,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
67,DC:A6:32:33:AA:02,2020-07-11 12:37:17.423662,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-73
68,DC:A6:32:33:AA:02,2020-07-11 12:37:18.047314,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
69,DC:A6:32:33:AA:02,2020-07-11 12:37:19.232960,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
70,DC:A6:32:33:AA:02,2020-07-11 12:37:20.687365,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
71,DC:A6:32:33:AA:02,2020-07-11 12:37:21.012304,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
72,DC:A6:32:33:AA:02,2020-07-11 12:37:22.299752,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
73,DC:A6:32:33:AA:02,2020-07-11 12:37:23.184775,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-70
74,DC:A6:32:33:AA:02,2020-07-11 12:37:24.102360,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-74
75,DC:A6:32:33:AA:02,2020-07-11 12:37:25.016093,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-69
76,DC:A6:32:33:AA:02,2020-07-11 12:37:26.147338,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
77,DC:A6:32:33:AA:02,2020-07-11 12:37:27.062976,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
78,DC:A6:32:33:AA:02,2020-07-11 12:37:28.022933,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
79,DC:A6:32:33:AA:02,2020-07-11 12:37:30.027295,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
80,DC:A6:32:33:AA:02,2020-07-11 12:37:31.751055,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
